会社名,銘柄コード,業種,優先市場,市場タイプ,決算月,都道府県,時価総額,PBR,PER(会予),PER(過去12ヶ月),PER(前年度),配当方向性,配当利回り,EPS(過去12ヶ月),EPS(予想),EPS(前年度),売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
セック,3741,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,40583208960,4.1048827,34.945053,28.98498,21.783922471039954,0.3823,0.0,137.14,113.75,108.45154278990671,10295370000.0,1793257000.0,0.19527,1344002000.0,0.12919,0.15503,0.7923454597874654,2445235000.0,2281715000.0,9326219000.0,36000000.0,2231686000.0,1179059000.0,7706325300.0,0.18988950103959448
サイオス,3744,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,4091797248,2.2046287,,9.140202,-158.4032780720339,0.0,0.0,51.64,,-2.1779852298455036,20561583000.0,35092000.0,0.01907,351703000.0,0.01679,0.18862,0.19014807082465504,6547912000.0,6183013000.0,7175721000.0,102303000.0,3677914000.0,427662000.0,927172400.0,0.2265929477451958
インタートレード,3747,情報・通信業,スタンダード（内国株式）,JP,2025-09-30,東京都,4447867904,3.6044116,,,-27.963245628370647,0.0,0.0,-20.18,,-13.625027833444667,1836486000.0,-8517000.0,-0.0506,-145125000.0,-0.00387,-0.01048,0.7262254723322239,405678000.0,303095000.0,1060955000.0,231187000.0,711547000.0,261149000.0,838081300.0,0.1884231542142489
ＡＤＲ１２０Ｓ,3750,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,7669322752,75.93035,,,64.20233303173971,0.0,0.0,-205.99,,15.420000383951368,122204000.0,-806885000.0,-12.6,-2140086000.0,0.0,-1.6092501,0.17823875675883483,2907056000.0,491751000.0,517163000.0,2648236000.0,255980000.0,,-2389893000.0,-0.31161721540233334
フライトソリューションズ,3753,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,1874323456,3.1726816,,,-36.1699115466299,0.0,0.0,-29.5,,-8.515365032146384,3063284000.0,-298933000.0,-0.09238,-382695000.0,-0.03273,-0.20548001,0.33376342006381093,1005866000.0,641496000.0,911857000.0,665292000.0,453606000.0,,-94009000.0,-0.05015623087843382
アエリア,3758,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,,5556902400,0.66044766,,,13.419068783258057,0.2315,0.0,-8.35,,21.592396021816956,19155000000.0,-43000000.0,0.02657,-739000000.0,0.021370001,0.041100003,0.41415387652371316,11684000000.0,6802000000.0,16020000000.0,7446000000.0,8249000000.0,923000000.0,4982100000.0,0.896560645009709
ケイブ,3760,情報・通信業,スタンダード（内国株式）,JP,2025-05-31,,4157873152,1.3216391,,,7.114495028590255,0.2521,0.01447178,-540.34,,224.37999259002834,13969156000.0,1133685000.0,-0.12227,246488000.0,-0.24648,-0.78676003,0.4696080407168472,6981735000.0,2914309000.0,8479365000.0,1245506000.0,6199851000.0,1329289000.0,2428132300.0,0.5839842177080442
テクマトリックス,3762,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,75890098176,2.856253,15.227731,17.064138,20.111217919187155,0.38880002,0.0114702815,110.7,124.05,88.02999947808443,64882255000.0,6668299000.0,0.10915,4060857000.0,0.06526,0.16163,0.22957991352975968,75444760000.0,67449528000.0,85446693000.0,5602793000.0,27325233000.0,3716107000.0,12603207900.0,0.1660718354952099
プロシップ,3763,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,36216844288,3.5434155,,14.244389,12.618550495123564,0.3142,0.021951219,100.25,,54.76500109166128,7564803000.0,2309488000.0,0.34797,1930537000.0,0.30427998,0.28843,0.7815806326776727,2485629000.0,2044550000.0,9740621000.0,,6460655000.0,584581000.0,7664198700.0,0.2116197269716135
ガンホー・オンライン・エンターテイメント,3765,情報・通信業,プライム（内国株式）,JP,2024-12-31,東京都,134918930432,1.096887,11.650714,97.10599,17.793351023388784,0.0,0.036540803,25.57,213.12,180.70000084275983,,,-0.041279998,,0.01509,0.02814,0.7339055304791866,21929000000.0,19453000000.0,120875000000.0,,99598000000.0,,98946000000.0,0.7333737354956976
システムズ・デザイン,3766,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,4546586624,0.96088755,,13.021343,8.55681299916768,0.4405,0.033783782,102.14,,100.26656891495601,9609075000.0,454455000.0,0.07677,297649000.0,0.03875,0.083909996,0.7219614732285132,1778008000.0,1214498000.0,4829071000.0,19380000.0,2939886000.0,695603000.0,3537985100.0,0.7781629148610278
リスクモンスター,3768,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,,4213084160,0.68989855,,3.2764864,22.657961689481116,0.0876,0.02636204,171.22,,21.47503972818966,3728251000.0,263992000.0,0.083009996,-49599000.0,0.32182,0.21505,0.8246527442192204,1157090000.0,859188000.0,2567213000.0,365242000.0,1225736000.0,1387142000.0,2381122400.0,0.565173234042398
ＧＭＯペイメントゲートウェイ,3769,情報・通信業,プライム（内国株式）,JP,2025-09-30,東京都,564654702592,5.135454,27.433205,26.178085,36.881123339342636,0.50630003,0.019148936,284.36,271.35,243.84999966822588,82499385000.0,31340268000.0,0.38069,21829235000.0,0.26464,0.21246,0.27780995369634787,290622754000.0,255578819000.0,352935992000.0,63164172000.0,220040128000.0,15069607000.0,72861962900.0,0.129038087463955
システムリサーチ,3771,情報・通信業,プライム（内国株式）,JP,2025-03-31,愛知県,29819746304,2.3596544,,12.33027,13.256532104481217,0.4116,0.032822758,145.82,,117.81508509905525,25931487000.0,2997559000.0,0.12236,2194600000.0,0.086210005,0.20375,0.6738696579372713,5697309000.0,5130645000.0,13607732000.0,1297198000.0,8203626000.0,12879000.0,7919438300.0,0.26557698443389144
ウェルス・マネジメント,3772,不動産業,スタンダード（内国株式）,JP,2025-03-31,東京都,20425125888,1.1690874,8.1235695,108.67347,10.488184304341143,2.0471,0.018604651,9.8,131.1,96.56999760065663,18310289000.0,2520296000.0,0.088549994,1102812000.0,0.043080002,0.04877,0.3123709983783723,42703423000.0,7237082000.0,53697329000.0,30333346000.0,9408357000.0,3748981000.0,13618192700.0,0.66673727127434
アドバンスト・メディア,3773,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,17051227136,1.2659533,12.130966,12.092046,24.304368857515342,0.3042,0.024444444,90.39,90.1,64.79999974227394,6665147000.0,1442566000.0,0.24159001,1408637000.0,0.24049999,0.13268,0.7706327080148484,3663178000.0,2509172000.0,9341923000.0,1771180000.0,6405922000.0,3774005000.0,8320548500.0,0.48797358885877196
インターネットイニシアティブ,3774,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,396712542208,2.613268,15.643786,17.761906,24.84651609131586,0.2936,0.016614279,126.0,143.06,111.22999974558051,316831000000.0,30104000000.0,0.103199996,19933000000.0,0.06655,0.15630001,0.4502792580856818,170349000000.0,113315000000.0,130195000000.0,33616000000.0,32534000000.0,8361000000.0,-34301300000.0,-0.08646386577315601
ブロードバンドタワー,3776,情報・通信業,スタンダード（内国株式）,JP,2024-12-31,東京都,13582654464,1.5470123,92.08333,56.521736,76.37690757631863,0.5115,0.0,3.91,2.4,1.6301586606075344,13423481000.0,668306000.0,0.06962,404378000.0,0.01962,0.022939999,0.4374828118310888,7790998000.0,4690619000.0,10043816000.0,2935562000.0,7595914000.0,2431614000.0,3954947800.0,0.29117635367095207
環境フレンドリーホールディングス,3777,情報・通信業,グロース（内国株式）,JP,2024-12-31,東京都,18708451328,5.0612245,,,77.14199466637072,0.0,0.0,-0.35,,0.5574136394316677,17237007000.0,-53638000.0,0.30602,-154894000.0,-0.00219,-0.00087,0.9118067266287826,309450000.0,297974000.0,3167899000.0,32792000.0,1041117000.0,,2858449000.0,0.1527891833420708
さくらインターネット,3778,情報・通信業,プライム（内国株式）,JP,2025-03-31,大阪府,115544006656,3.9358163,38.855988,70.414635,333.3431090889358,0.09770001,0.0013614704,41.0,74.3,18.250821686876684,31412382000.0,4145589000.0,-0.02343,2937459000.0,0.02185,0.02639,0.3691411403193855,51162092000.0,40347490000.0,41744592000.0,23649316000.0,29489223000.0,682270000.0,-8939911000.0,-0.07737234720114984
ジェイ・エスコムホールディングス,3779,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,1897098368,3.0951571,,4.213772,-5.845050481058431,0.0,0.0,38.92,,-25.149483392208616,1318779000.0,-108564000.0,-0.032360002,370450000.0,-0.123739995,-0.25386,0.19316985869677944,2460296000.0,2448214000.0,3065586000.0,519972000.0,1672990000.0,,605290000.0,0.3190609460268114
テクノマセマティカル,3787,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,1716538880,0.9339162,,,-12.502022848644161,0.0,0.0,-63.02,,-55.75097793678959,416588000.0,-286659000.0,0.41445,-285004000.0,0.03671,0.0137,0.9560478899656821,81032000.0,81032000.0,1013467000.0,,738371000.0,784220000.0,1481389000.0,0.8630092899497854
ＧＭＯグローバルサイン・ホールディングス,3788,情報・通信業,プライム（内国株式）,JP,2024-12-31,東京都,23629219840,2.2881007,22.56579,31.054777,40.482052562176506,0.5625,0.0,66.27,91.2,64.2131406834072,19166085000.0,1246620000.0,0.088470004,854560000.0,0.04862,0.101339996,0.5247959688074952,8539831000.0,5603002000.0,11948489000.0,3016635000.0,8459291000.0,302255000.0,3620236500.0,0.15321015778403288
ヒット,378A,サービス業,グロース（内国株式）,JP,2025-06-30,東京都,13089229824,2.7866127,,14.471691,,0.0,0.008001829,145.18,,,4419389000.0,1387038000.0,0.38708,905095000.0,0.20571,,0.5248676871977546,3069837000.0,1701834000.0,4118442000.0,1522784000.0,3457451000.0,,1048605000.0,0.0801120473931408
ＩＧポート,3791,情報・通信業,スタンダード（内国株式）,JP,2025-05-31,東京都,26510286848,2.7481856,9.132707,41.844875,16.645462311158678,0.3505,0.008339651,31.33,143.55,60.679998667400575,14598270000.0,1426186000.0,0.01652,828016000.0,0.04665,0.0731,0.5980247615163049,5262696000.0,4886712000.0,10643190000.0,0.0,4650042000.0,285825000.0,5580571500.0,0.21050588897799918
ドリコム,3793,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,11952044032,3.82434,10.75718,,285.01662794206686,0.0,0.0,-82.48,38.3,3.641892781816878,12655184000.0,112011000.0,0.13272999,-1035569000.0,-0.10998999,-0.48630002,0.34921794643600185,8787100000.0,5307477000.0,7842218000.0,4729542000.0,3928774000.0,20006000.0,-930877800.0,-0.0778844018234621
いい生活,3796,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,3436885760,1.8036814,,131.74603,28.89932080079002,1.3263,0.00998004,3.78,,21.174106532861952,3028187000.0,-37271000.0,0.048410002,-39536000.0,0.020380002,0.0339,0.7970229458909733,476909000.0,474129000.0,594479000.0,,345549000.0,,117570000.0,0.03420829442989691
ＵＬＳグループ,3798,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,32231436288,2.739094,2.2485206,19.493845,19.8264261811776,0.2052,0.0102739725,29.24,253.5,20.463000073384553,13203000000.0,2623000000.0,0.23263,1635000000.0,0.11639,0.17358999,0.7501842299189388,3093000000.0,3091000000.0,12100000000.0,,7137000000.0,461000000.0,9329700000.0,0.28945964171858873
キーウェアソリューションズ,3799,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,9816198144,1.2916088,,9.009286,8.202067588260944,0.376,0.027072757,130.31,,90.64739905510105,21101196000.0,921038000.0,0.04178,1031747000.0,0.04552,0.12347999,0.7022481030940153,3209507000.0,2854284000.0,8558205000.0,,1863790000.0,361600000.0,5601818000.0,0.5706708358799812
ユニリタ,3800,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,15007111168,1.226681,,19.084486,17.024966673245103,0.6874,0.01770359,103.33,,107.92456423791482,11687128000.0,840785000.0,0.07022,716887000.0,0.0779,0.07946,0.779099395591795,3394455000.0,3096674000.0,11435510000.0,,9680730000.0,2852585000.0,10037864500.0,0.6688738683700807
エコミック,3802,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,,1646467200,1.2276341,,25.903938,16.45689690526102,0.7008,0.026859503,18.53,,27.14493920914356,2121744000.0,46812000.0,0.22372,43215000.0,0.02861,0.03621,0.9144024560446897,168599000.0,143074000.0,1583879000.0,0.0,1350918000.0,,1415280000.0,0.8595859061146193
イメージ情報開発,3803,情報・通信業,グロース（内国株式）,JP,2025-03-31,東京都,1320631296,16.931189,,,-45.31315678803954,0.0,0.0,-107.42,,-10.283988868394205,646058000.0,-70803000.0,-0.29268,-36568000.0,-0.35676,-1.25333,0.4624670813842583,306286000.0,117632000.0,437175000.0,3600000.0,275439000.0,16219000.0,142242300.0,0.10770780643381027
システム　ディ,3804,情報・通信業,スタンダード（内国株式）,JP,2025-10-31,京都府,9863851008,1.9702692,13.855856,15.698683,15.124208670843398,0.2859,0.0,97.97,111.0,86.78520137371214,5032292000.0,938155000.0,0.19022,627894000.0,0.1246,0.13186,0.6802684693597381,2353445000.0,1926890000.0,3610651000.0,193374000.0,2100894000.0,393599000.0,1532725300.0,0.155388123640239
フィスコ,3807,情報・通信業,グロース（内国株式）,JP,2024-12-31,,5360532992,4.9089537,,,-2.7355002884720534,0.0,0.0234375,-14.89,,-34.72856515510126,867885000.0,-327332000.0,-0.24615,-530698000.0,0.0,-1.2918601,0.134787462632363,1543797000.0,111583000.0,387868000.0,8000000.0,203394000.0,1337683000.0,-219550900.0,-0.040956916099137035
サイバーステップホールディングス,3810,情報・通信業,スタンダード（内国株式）,JP,2025-05-31,,15941971968,2.550598,,,-2.183348366255144,0.0,0.0,-85.84,,-122.2892343368711,2504000000.0,-1788000000.0,-0.96195,-1695000000.0,-0.77681,-0.49041998,0.5060352831940576,532000000.0,527000000.0,752000000.0,120000000.0,212000000.0,90000000.0,283000000.0,0.017751881672358992
メディア工房,3815,情報・通信業,グロース（内国株式）,JP,2025-08-31,東京都,5224857088,8.165594,,,-19.78695653264941,0.0,0.0,-50.2,,-26.886398578890844,1873495000.0,-323447000.0,-0.36298,-508238000.0,-0.31826,-0.69897,0.3108499815158415,1569626000.0,977604000.0,1860331000.0,1201105000.0,1595941000.0,,290705000.0,0.055638842384352696
大和コンピューター,3816,情報・通信業,スタンダード（内国株式）,JP,2024-07-31,大阪府,4483665408,0.8385054,,10.740809,10.890304312894141,0.17639999,0.016579406,107.72,,84.91508336804743,3291339000.0,565015000.0,0.04824,342183000.0,0.11225,0.06893,0.8333585196645344,1020020000.0,617563000.0,4294011000.0,79611000.0,3875434000.0,601860000.0,3695293000.0,0.8241678768907816
ＳＲＡホールディングス,3817,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,62853599232,1.941364,,16.366747,10.150226710667155,0.6247,0.038,303.97,,366.3400028418522,51617000000.0,7941000000.0,0.15373999,3377000000.0,0.0,0.11399999,0.5987599129217851,20345000000.0,16643000000.0,38516000000.0,70000000.0,19820000000.0,9323000000.0,24697100000.0,0.39293056088705614
ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,3823,情報・通信業,スタンダード（内国株式）,JP,2025-08-31,東京都,7359553536,4.1601663,,,-1.7618053843210169,0.0,0.0,-0.73,,-17.595587047173833,1751539000.0,-72957000.0,-0.15633,-69043000.0,-0.08554,-0.13235,0.6260334496627579,895309000.0,436396000.0,1735057000.0,335414000.0,1246966000.0,,839748000.0,0.11410311724648618
リミックスポイント,3825,小売業,スタンダード（内国株式）,JP,2025-03-31,東京都,33719103488,1.1735352,,10.393132,17.601634426168225,0.0,0.0,22.13,,8.97643912914715,21129000000.0,-1212000000.0,-9.168301,-593000000.0,-0.09792,-0.08094,0.8718298203767707,2633000000.0,2519000000.0,18657000000.0,319000000.0,5103000000.0,350000000.0,16269000000.0,0.48248613744401103
システムインテグレータ,3826,情報・通信業,スタンダード（内国株式）,JP,2025-02-28,埼玉県,5611707392,1.2930199,,7.842539,4.708431549895423,0.0763,0.009633912,65.54,,86.50671445198397,4768979000.0,271549000.0,0.14849,583408000.0,0.1382,,0.8252660432345221,865333000.0,855510000.0,4462962000.0,,2968589000.0,10000000.0,3604629000.0,0.6423408685097742
朝日ネット,3834,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,17543108608,1.3635229,11.321071,11.961131,12.964025738085027,0.44169998,0.026239067,56.6,59.8,46.42368364186415,13078000000.0,2346000000.0,0.13945,1752000000.0,0.112799995,0.09995,0.8851694055589369,1698000000.0,1696000000.0,8924000000.0,,4161000000.0,401000000.0,7506700000.0,0.4279002181276355
ｅＢＡＳＥ,3835,情報・通信業,プライム（内国株式）,JP,2025-03-31,大阪府,18380414976,2.5942287,14.577465,16.235294,28.193134907583286,0.5447,0.033095237,25.5,28.4,24.99000022748091,5469897000.0,1731670000.0,0.19700001,1250789000.0,0.21273,0.16430001,0.9069729430496575,754694000.0,745042000.0,6422609000.0,,5349764000.0,1342828000.0,6607894600.0,0.3595073674140751
アバントグループ,3836,情報・通信業,プライム（内国株式）,JP,2025-06-30,東京都,50510008320,3.0960374,12.524887,14.706195,17.64394259492594,0.26549998,0.017618041,94.11,110.5,76.6233707244649,28227703000.0,4604154000.0,0.18275999,3434688000.0,0.12217,0.23725,0.6393147678860939,8775067000.0,8440619000.0,20765941000.0,33223000.0,14593169000.0,830184000.0,12572002800.0,0.24890122211724078
アドソル日進,3837,情報・通信業,プライム（内国株式）,JP,2025-03-31,東京都,31640668160,4.0089345,17.789783,24.095263,15.498852860119777,0.4718,0.009378349,75.16,101.8,51.850001209997345,15463041000.0,1710918000.0,0.16011,1209503000.0,0.08919,0.18976,0.7157121043856094,2810241000.0,2215390000.0,6679608000.0,,2887453000.0,1822796000.0,5145324200.0,0.16261743190697525
